suite,m6_review_scenario,run_id,duration_s,num_bonded,rl_capacity,background_rpa_rate_per_min,attack_rpa_rate_per_min,unique_attack_rpa,seed,method,summary_warmup_applied,summary_warmup_s,summary_measurement_s,aes_attempts_total,aes_attempts_per_legit_resolved,legit_resolution_rate,p50_resolution_delay_ms,p95_resolution_delay_ms,p99_resolution_delay_ms,attack_aes_amplification,false_defer_legit_rate,reserve_grant_legit_count,reserve_grant_attack_count,duplicate_filter_legit_count,duplicate_filter_attack_count,cache_hit_legit_count,host_scan_legit_count,budget_skip_legit_count,budget_skip_attack_count,estimated_energy_uJ,sram_bytes
m6_review_closure,capacity_direct_expansion,m6close_capacity_c32_s20260612,1800,512,32,100.0,1000.0,True,20260612,StaticRL,True,300,1500,13376888,5105.682443,1.0,0.0,0.0,0.0,479788.8,0.0,0,0,0,0,0,452,0,0,1605226.56,0
m6_review_closure,capacity_direct_expansion,m6close_capacity_c32_s20260612,1800,512,32,100.0,1000.0,True,20260612,P3-NoPersist,True,300,1500,1200022,531.218238,0.862214,0,0.0,0.0,42969.6,0.13855,0,0,0,0,2189,48,24,2108,144002.64,5328
m6_review_closure,capacity_direct_expansion,m6close_capacity_c32_s20260613,1800,512,32,100.0,1000.0,True,20260613,StaticRL,True,300,1500,13537738,5097.03991,1.0,0.0,0.0,0.0,483398.4,0.0,0,0,0,0,0,438,0,0,1624528.56,0
m6_review_closure,capacity_direct_expansion,m6close_capacity_c32_s20260613,1800,512,32,100.0,1000.0,True,20260613,P3-NoPersist,True,300,1500,1200025,521.523251,0.86634,0,0,0,42835.2,0.135166,0,0,0,0,2223,53,24,2092,144003.0,5328
m6_review_closure,capacity_direct_expansion,m6close_capacity_c32_s20260614,1800,512,32,100.0,1000.0,True,20260614,StaticRL,True,300,1500,13397470,5305.928713,1.0,0,0.0,0.0,482169.6,0.0,0,0,0,0,0,415,0,0,1607696.4,0
m6_review_closure,capacity_direct_expansion,m6close_capacity_c32_s20260614,1800,512,32,100.0,1000.0,True,20260614,P3-NoPersist,True,300,1500,1200028,554.54159,0.85703,0.0,0.0,0.0,42758.4,0.144554,0,0,0,0,2097,39,32,2078,144003.36,5328
m6_review_closure,capacity_direct_expansion,m6close_capacity_c64_s20260610,1800,512,64,100.0,1000.0,True,20260610,StaticRL,True,300,1500,12348301,4975.141418,1.0,0.0,0.0,0.0,446888.96,0.0,0,0,0,0,0,165,0,0,1481796.12,0
m6_review_closure,capacity_direct_expansion,m6close_capacity_c64_s20260610,1800,512,64,100.0,1000.0,True,20260610,P3-NoPersist,True,300,1500,1120072,484.66984,0.931104,0,0.0,0.0,40552.96,0.069299,0,0,0,0,2225,14,16,2057,134408.64,5456
m6_review_closure,capacity_direct_expansion,m6close_capacity_c64_s20260611,1800,512,64,100.0,1000.0,True,20260611,StaticRL,True,300,1500,12359578,4746.38172,1.0,0.0,0.0,0.0,444917.76,0.0,0,0,0,0,0,210,0,0,1483149.36,0
m6_review_closure,capacity_direct_expansion,m6close_capacity_c64_s20260611,1800,512,64,100.0,1000.0,True,20260611,P3-NoPersist,True,300,1500,1120068,467.474124,0.920123,0.0,0.0,0.0,40176.64,0.080645,0,0,0,0,2317,11,14,2056,134408.16,5456
m6_review_closure,capacity_direct_expansion,m6close_capacity_c64_s20260612,1800,512,64,100.0,1000.0,True,20260612,StaticRL,True,300,1500,12358292,4716.905344,1.0,0.0,0.0,0.0,447802.88,0.0,0,0,0,0,0,168,0,0,1482995.04,0
m6_review_closure,capacity_direct_expansion,m6close_capacity_c64_s20260612,1800,512,64,100.0,1000.0,True,20260612,P3-NoPersist,True,300,1500,1120081,458.485878,0.932443,0,0.0,0.0,40535.04,0.067939,0,0,0,0,2342,20,14,2106,134409.72,5456
m6_review_closure,capacity_direct_expansion,m6close_capacity_c64_s20260613,1800,512,64,100.0,1000.0,True,20260613,StaticRL,True,300,1500,12518703,4713.367093,1.0,0.0,0.0,0.0,451171.84,0.0,0,0,0,0,0,177,0,0,1502244.36,0
m6_review_closure,capacity_direct_expansion,m6close_capacity_c64_s20260613,1800,512,64,100.0,1000.0,True,20260613,P3-NoPersist,True,300,1500,1120080,453.657351,0.929593,0,0.0,0.0,40391.68,0.070407,0,0,0,0,2365,24,16,2089,134409.6,5456
m6_review_closure,capacity_direct_expansion,m6close_capacity_c64_s20260614,1800,512,64,100.0,1000.0,True,20260614,StaticRL,True,300,1500,12385991,4905.34297,1.0,0,0.0,0.0,450024.96,0.0,0,0,0,0,0,150,0,0,1486318.92,0
m6_review_closure,capacity_direct_expansion,m6close_capacity_c64_s20260614,1800,512,64,100.0,1000.0,True,20260614,P3-NoPersist,True,300,1500,1120069,478.661966,0.926733,0.0,0.0,0.0,40266.24,0.074059,0,0,0,0,2253,18,13,2074,134408.28,5456
m6_review_closure,capacity_direct_expansion,m6close_capacity_c512_s20260610,1800,512,512,100.0,1000.0,True,20260610,StaticRL,True,300,1500,2482,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,297.84,0
m6_review_closure,capacity_direct_expansion,m6close_capacity_c512_s20260610,1800,512,512,100.0,1000.0,True,20260610,P3-NoPersist,True,300,1500,277,0.111604,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2205,0,0,2056,33.24,7248
m6_review_closure,capacity_direct_expansion,m6close_capacity_c512_s20260611,1800,512,512,100.0,1000.0,True,20260611,StaticRL,True,300,1500,2604,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,312.48,0
m6_review_closure,capacity_direct_expansion,m6close_capacity_c512_s20260611,1800,512,512,100.0,1000.0,True,20260611,P3-NoPersist,True,300,1500,312,0.119816,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2292,0,0,2055,37.44,7248
m6_review_closure,capacity_direct_expansion,m6close_capacity_c512_s20260612,1800,512,512,100.0,1000.0,True,20260612,StaticRL,True,300,1500,2620,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,314.4,0
m6_review_closure,capacity_direct_expansion,m6close_capacity_c512_s20260612,1800,512,512,100.0,1000.0,True,20260612,P3-NoPersist,True,300,1500,275,0.104962,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2345,0,0,2104,33.0,7248
m6_review_closure,capacity_direct_expansion,m6close_capacity_c512_s20260613,1800,512,512,100.0,1000.0,True,20260613,StaticRL,True,300,1500,2656,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,318.72,0
m6_review_closure,capacity_direct_expansion,m6close_capacity_c512_s20260613,1800,512,512,100.0,1000.0,True,20260613,P3-NoPersist,True,300,1500,305,0.114834,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2351,0,0,2087,36.6,7248
m6_review_closure,capacity_direct_expansion,m6close_capacity_c512_s20260614,1800,512,512,100.0,1000.0,True,20260614,StaticRL,True,300,1500,2525,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,303.0,0
m6_review_closure,capacity_direct_expansion,m6close_capacity_c512_s20260614,1800,512,512,100.0,1000.0,True,20260614,P3-NoPersist,True,300,1500,253,0.100198,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,2272,0,0,2073,30.36,7248
m6_review_closure,duplicate_filter_boundary,m6close_duplicate_unique_s20260610,1800,512,8,100.0,1000.0,True,20260610,StaticRL,True,300,1500,14321111,5769.988316,1.0,0.0,0.0,0.0,502750.08,0.0,0,0,0,0,0,1019,0,0,1718533.32,0
m6_review_closure,duplicate_filter_boundary,m6close_duplicate_unique_s20260610,1800,512,8,100.0,1000.0,True,20260610,P3-NoPersist,True,300,1500,1260004,682.559047,0.743755,0.0,0.0,0.0,44815.68,0.257454,0,0,0,0,1788,54,44,2060,151200.48,5232
m6_review_closure,duplicate_filter_boundary,m6close_duplicate_unique_s20260611,1800,512,8,100.0,1000.0,True,20260611,StaticRL,True,300,1500,14379561,5522.104839,1.0,0.0,0.0,0.0,500532.48,0.0,0,0,0,0,0,1155,0,0,1725547.32,0
m6_review_closure,duplicate_filter_boundary,m6close_duplicate_unique_s20260611,1800,512,8,100.0,1000.0,True,20260611,P3-NoPersist,True,300,1500,1260003,652.513206,0.741551,0,0.0,0.0,44291.52,0.259985,0,0,0,0,1867,61,42,2056,151200.36,5232
m6_review_closure,duplicate_filter_boundary,m6close_duplicate_unique_s20260612,1800,512,8,100.0,1000.0,True,20260612,StaticRL,True,300,1500,14361005,5481.299618,1.0,0.0,0.0,0.0,503778.24,0.0,0,0,0,0,0,1079,0,0,1723320.6,0
m6_review_closure,duplicate_filter_boundary,m6close_duplicate_unique_s20260612,1800,512,8,100.0,1000.0,True,20260612,P3-NoPersist,True,300,1500,1260002,615.836755,0.780916,0.0,0.0,0.0,44674.56,0.220229,0,0,0,0,1972,72,30,2112,151200.24,5232
m6_review_closure,duplicate_filter_boundary,m6close_duplicate_unique_s20260613,1800,512,8,100.0,1000.0,True,20260613,StaticRL,True,300,1500,14523859,5468.320407,1.0,0.0,0.0,0.0,507568.32,0.0,0,0,0,0,0,1053,0,0,1742863.08,0
m6_review_closure,duplicate_filter_boundary,m6close_duplicate_unique_s20260613,1800,512,8,100.0,1000.0,True,20260613,P3-NoPersist,True,300,1500,1260003,597.440967,0.794051,0,0.0,0.0,44432.64,0.208584,0,0,0,0,2026,80,42,2093,151200.36,5232
m6_review_closure,duplicate_filter_boundary,m6close_duplicate_unique_s20260614,1800,512,8,100.0,1000.0,True,20260614,StaticRL,True,300,1500,14377589,5694.094653,1.0,0,0.0,0.0,506278.08,0.0,0,0,0,0,0,1032,0,0,1725310.68,0
m6_review_closure,duplicate_filter_boundary,m6close_duplicate_unique_s20260614,1800,512,8,100.0,1000.0,True,20260614,P3-NoPersist,True,300,1500,1260005,647.484584,0.770693,0.0,0.0,0.0,44472.96,0.231287,0,0,0,0,1880,61,43,2082,151200.6,5232
m6_review_closure,duplicate_filter_boundary,m6close_duplicate_repeated_s20260610,1800,512,8,100.0,1000.0,False,20260610,StaticRL,True,300,1500,14321111,5769.988316,1.0,0.0,0.0,0.0,502750.08,0.0,0,0,0,0,0,1019,0,0,1718533.32,0
m6_review_closure,duplicate_filter_boundary,m6close_duplicate_repeated_s20260610,1800,512,8,100.0,1000.0,False,20260610,P3-NoPersist,True,300,1500,1260004,682.559047,0.743755,0.0,0.0,0.0,44815.68,0.257454,0,0,0,0,1788,54,44,2060,151200.48,5232
m6_review_closure,duplicate_filter_boundary,m6close_duplicate_repeated_s20260611,1800,512,8,100.0,1000.0,False,20260611,StaticRL,True,300,1500,14379561,5522.104839,1.0,0.0,0.0,0.0,500532.48,0.0,0,0,0,0,0,1155,0,0,1725547.32,0
m6_review_closure,duplicate_filter_boundary,m6close_duplicate_repeated_s20260611,1800,512,8,100.0,1000.0,False,20260611,P3-NoPersist,True,300,1500,1260003,652.513206,0.741551,0,0.0,0.0,44291.52,0.259985,0,0,0,0,1867,61,42,2056,151200.36,5232
m6_review_closure,duplicate_filter_boundary,m6close_duplicate_repeated_s20260612,1800,512,8,100.0,1000.0,False,20260612,StaticRL,True,300,1500,14361005,5481.299618,1.0,0.0,0.0,0.0,503778.24,0.0,0,0,0,0,0,1079,0,0,1723320.6,0
m6_review_closure,duplicate_filter_boundary,m6close_duplicate_repeated_s20260612,1800,512,8,100.0,1000.0,False,20260612,P3-NoPersist,True,300,1500,1260002,615.836755,0.780916,0.0,0.0,0.0,44674.56,0.220229,0,0,0,0,1972,72,30,2112,151200.24,5232
m6_review_closure,duplicate_filter_boundary,m6close_duplicate_repeated_s20260613,1800,512,8,100.0,1000.0,False,20260613,StaticRL,True,300,1500,14523859,5468.320407,1.0,0.0,0.0,0.0,507568.32,0.0,0,0,0,0,0,1053,0,0,1742863.08,0
m6_review_closure,duplicate_filter_boundary,m6close_duplicate_repeated_s20260613,1800,512,8,100.0,1000.0,False,20260613,P3-NoPersist,True,300,1500,1260003,597.440967,0.794051,0,0.0,0.0,44432.64,0.208584,0,0,0,0,2026,80,42,2093,151200.36,5232
m6_review_closure,duplicate_filter_boundary,m6close_duplicate_repeated_s20260614,1800,512,8,100.0,1000.0,False,20260614,StaticRL,True,300,1500,14377589,5694.094653,1.0,0,0.0,0.0,506278.08,0.0,0,0,0,0,0,1032,0,0,1725310.68,0
m6_review_closure,duplicate_filter_boundary,m6close_duplicate_repeated_s20260614,1800,512,8,100.0,1000.0,False,20260614,P3-NoPersist,True,300,1500,1260005,647.484584,0.770693,0.0,0.0,0.0,44472.96,0.231287,0,0,0,0,1880,61,43,2082,151200.6,5232
