suite,run_id,num_bonded,rl_capacity,background_rpa_rate_per_min,attack_rpa_rate_per_min,active_skew,rpa_rotation_interval_min,rssi_noise_db,seed,method,summary_warmup_applied,summary_warmup_s,summary_measurement_s,aes_attempts_total,aes_attempts_per_legit_resolved,legit_resolution_rate,p50_resolution_delay_ms,p95_resolution_delay_ms,p99_resolution_delay_ms,attack_aes_amplification,false_defer_legit_rate,reserve_grant_legit_count,reserve_grant_attack_count,duplicate_filter_legit_count,duplicate_filter_attack_count,cache_hit_legit_count,host_scan_legit_count,budget_skip_legit_count,budget_skip_attack_count,estimated_energy_uJ,sram_bytes
sensitivity,m3sens_background_rpa_rate_per_min_100_s20260530,128,8,100,1000.0,1.1,15,6.0,20260530,BudgetDoS,True,60,240,48072,658.520548,0.752577,0,0.0,0.0,10980.0,0.247423,0,0,0,0,0,1,24,3758,5768.64,1120
sensitivity,m3sens_background_rpa_rate_per_min_100_s20260530,128,8,100,1000.0,1.1,15,6.0,20260530,P3-NoPersist,True,60,240,48003,657.575342,0.752577,0,0.0,0.0,10980.0,0.247423,0,0,0,0,69,1,2,347,5760.36,2160
sensitivity,m3sens_background_rpa_rate_per_min_100_s20260531,128,8,100,1000.0,1.1,15,6.0,20260531,FullScan-Host,True,60,240,561755,4842.715517,1.0,0.0,0.0,0.0,127040.0,0.0,0,0,0,0,0,25,0,0,67410.6,0
sensitivity,m3sens_background_rpa_rate_per_min_100_s20260531,128,8,100,1000.0,1.1,15,6.0,20260531,StaticRL,True,60,240,526651,4540.094828,1.0,0.0,0.0,0.0,119100.0,0.0,0,0,0,0,0,25,0,0,63198.12,0
sensitivity,m3sens_background_rpa_rate_per_min_100_s20260531,128,8,100,1000.0,1.1,15,6.0,20260531,ZephyrCache,True,60,240,525001,4525.87069,1.0,0.0,0.0,0.0,119100.0,0.0,0,0,0,0,103,12,0,0,63000.12,1024
sensitivity,m3sens_background_rpa_rate_per_min_100_s20260531,128,8,100,1000.0,1.1,15,6.0,20260531,LRU-RL,True,60,240,528555,4556.508621,1.0,0.0,0.0,0.0,119100.0,0.0,0,0,0,0,0,41,0,0,63426.6,1056
sensitivity,m3sens_background_rpa_rate_per_min_100_s20260531,128,8,100,1000.0,1.1,15,6.0,20260531,Freq-RL,True,60,240,527365,4546.25,1.0,0.0,0.0,0.0,119100.0,0.0,0,0,0,0,0,31,0,0,63283.8,1056
sensitivity,m3sens_background_rpa_rate_per_min_100_s20260531,128,8,100,1000.0,1.1,15,6.0,20260531,TrustOnly,True,60,240,528555,4556.508621,1.0,0.0,0.0,0.0,119100.0,0.008621,0,0,0,0,0,41,0,0,63426.6,1072
sensitivity,m3sens_background_rpa_rate_per_min_100_s20260531,128,8,100,1000.0,1.1,15,6.0,20260531,BudgetDoS,True,60,240,48075,641.0,0.646552,0,0.0,0.0,10860.0,0.353448,0,0,0,0,0,0,41,3608,5769.0,1120
sensitivity,m3sens_background_rpa_rate_per_min_100_s20260531,128,8,100,1000.0,1.1,15,6.0,20260531,P3-NoPersist,True,60,240,48001,640.013333,0.646552,0,0.0,0.0,10860.0,0.353448,0,0,0,0,74,0,0,344,5760.12,2160
sensitivity,m3sens_background_rpa_rate_per_min_100_s20260601,128,8,100,1000.0,1.1,15,6.0,20260601,FullScan-Host,True,60,240,557766,5871.221053,1.0,0,0.0,0.0,126048.0,0.0,0,0,0,0,0,25,0,0,66931.92,0
sensitivity,m3sens_background_rpa_rate_per_min_100_s20260601,128,8,100,1000.0,1.1,15,6.0,20260601,StaticRL,True,60,240,522910,5504.315789,1.0,0,0.0,0.0,118170.0,0.0,0,0,0,0,0,25,0,0,62749.2,0
sensitivity,m3sens_background_rpa_rate_per_min_100_s20260601,128,8,100,1000.0,1.1,15,6.0,20260601,ZephyrCache,True,60,240,521282,5487.178947,1.0,0,0.0,0.0,118170.0,0.0,0,0,0,0,81,12,0,0,62553.84,1024
sensitivity,m3sens_background_rpa_rate_per_min_100_s20260601,128,8,100,1000.0,1.1,15,6.0,20260601,LRU-RL,True,60,240,523862,5514.336842,1.0,0,0.0,0.0,118170.0,0.0,0,0,0,0,0,33,0,0,62863.44,1056
