suite,m13_experiment,m13_epoch_min,m13_loss_rate,m13_density,m13_background_mode,background_addr_pool_size,background_repeats_per_addr,background_repeat_interval_s,run_id,duration_s,warmup_s,num_bonded,rl_capacity,seed,method,summary_warmup_applied,summary_warmup_s,summary_measurement_s,aes_attempts_total,aes_attempts_per_legit_resolved,legit_resolution_rate,p50_resolution_delay_ms,p95_resolution_delay_ms,p99_resolution_delay_ms,reserve_grant_legit_p50_delay_ms,reserve_grant_legit_p95_delay_ms,reserve_grant_legit_p99_delay_ms,attack_aes_amplification,false_defer_legit_rate,reserve_grant_legit_count,reserve_grant_attack_count,duplicate_filter_legit_count,duplicate_filter_attack_count,cache_hit_legit_count,host_scan_legit_count,budget_skip_legit_count,budget_skip_attack_count,estimated_energy_uJ,sram_bytes,observation_loss_rate_requested,generated_event_count,observed_event_count,dropped_event_count,actual_observation_loss_rate,generated_legit_event_count,observed_legit_event_count,dropped_legit_event_count,actual_legit_observation_loss_rate,generated_background_event_count,observed_background_event_count,dropped_background_event_count,actual_background_observation_loss_rate,generated_attack_event_count,observed_attack_event_count,dropped_attack_event_count,actual_attack_observation_loss_rate,offered_legit_resolution_rate,observed_legit_resolution_rate,false_defer_observed_legit_rate,reserve_grant_background_count,duplicate_filter_background_count,cache_hit_background_count,host_scan_background_count,budget_skip_background_count
m13_joint_robustness,main,5,0.4,5000.0,unique,,,,m13_main_e5_l40_d5000_s20260627,1800,300,512,8,20260627,P3-NoPersist,True,300,1500,1260039,1368.120521,0.591902,0,0,0.0,0.0,0.0,0.0,33606.72,0.40874,0,0,0,0,874,8,69,13583,151204.68,5232,0.4,453257,273019,180238,0.397651,2589,1556,1033,0.398996,125170,75200,49970,0.399217,250203,150816,99387,0.397225,0.355736,0.591902,0.40874,0,0,0,825,55477
m13_joint_robustness,main,5,0.4,5000.0,unique,,,,m13_main_e5_l40_d5000_s20260627,1800,300,512,8,20260627,BudgetDoS,True,300,1500,1260897,1393.256354,0.58162,0,0.0,0.0,0.0,0.0,0.0,33606.72,0.41838,0,0,0,0,0,8,651,149149,151307.64,4192,0.4,453257,273019,180238,0.397651,2589,1556,1033,0.398996,125170,75200,49970,0.399217,250203,150816,99387,0.397225,0.349556,0.58162,0.41838,0,0,0,825,74375
m13_joint_robustness,main,5,0.4,5000.0,unique,,,,m13_main_e5_l40_d5000_s20260628,1800,300,512,8,20260628,P3-Persist,True,300,1500,1348223,1067.476643,0.796845,0,0.0,100.0,0,100.0,100.0,33929.28,0.212618,175,0,0,0,1064,1,31,13606,161786.76,6832,0.4,453933,271817,182116,0.401196,2651,1585,1066,0.402112,125935,75360,50575,0.401596,249518,149428,100090,0.401133,0.476424,0.796845,0.212618,0,0,0,816,55868
m13_joint_robustness,main,5,0.4,5000.0,unique,,,,m13_main_e5_l40_d5000_s20260628,1800,300,512,8,20260628,P3-NoPersist,True,300,1500,1260039,1438.400685,0.552681,0.0,0.0,0.0,0.0,0.0,0.0,33929.28,0.447319,0,0,0,0,835,2,69,13606,151204.68,5232,0.4,453933,271817,182116,0.401196,2651,1585,1066,0.402112,125935,75360,50575,0.401596,249518,149428,100090,0.401133,0.330441,0.552681,0.447319,0,0,0,815,55869
m13_joint_robustness,main,5,0.4,5000.0,unique,,,,m13_main_e5_l40_d5000_s20260628,1800,300,512,8,20260628,BudgetDoS,True,300,1500,1260868,1449.273563,0.548896,0.0,0.0,0.0,0.0,0.0,0.0,33929.28,0.451104,0,0,0,0,0,2,715,147745,151304.16,4192,0.4,453933,271817,182116,0.401196,2651,1585,1066,0.402112,125935,75360,50575,0.401596,249518,149428,100090,0.401133,0.328178,0.548896,0.451104,0,0,0,815,74545
m13_joint_robustness,main,5,0.4,5000.0,unique,,,,m13_main_e5_l40_d5000_s20260629,1800,300,512,8,20260629,P3-Persist,True,300,1500,1341169,1125.141779,0.802694,0.0,0.0,0.0,0,100,100.0,33505.92,0.20404,161,0,0,0,1000,6,24,13556,160940.28,6832,0.4,453655,272254,181401,0.399866,2507,1485,1022,0.407659,124784,74651,50133,0.401758,250390,150368,100022,0.399465,0.475469,0.802694,0.20404,0,0,0,832,55157
m13_joint_robustness,main,5,0.4,5000.0,unique,,,,m13_main_e5_l40_d5000_s20260629,1800,300,512,8,20260629,P3-NoPersist,True,300,1500,1260038,1660.129117,0.511111,0,0.0,0.0,0.0,0.0,0.0,33465.6,0.489562,0,0,0,0,713,8,42,13556,151204.56,5232,0.4,453655,272254,181401,0.399866,2507,1485,1022,0.407659,124784,74651,50133,0.401758,250390,150368,100022,0.399465,0.302752,0.511111,0.489562,0,0,0,832,55157
m13_joint_robustness,main,5,0.4,5000.0,unique,,,,m13_main_e5_l40_d5000_s20260629,1800,300,512,8,20260629,BudgetDoS,True,300,1500,1260523,2356.117757,0.360269,0,0.0,0.0,0.0,0.0,0.0,33425.28,0.639731,0,0,0,0,0,12,950,148710,151262.76,4192,0.4,453655,272254,181401,0.399866,2507,1485,1022,0.407659,124784,74651,50133,0.401758,250390,150368,100022,0.399465,0.213402,0.360269,0.639731,0,0,0,830,73821
m13_joint_robustness,main,15,0.0,100.0,unique,,,,m13_main_e15_l0_d100_s20260610,1800,300,512,8,20260610,P3-Persist,True,300,1500,1352239,537.455882,0.95629,0.0,0.0,0.0,0,100.0,100.0,49835.52,0.049791,183,0,0,0,2324,2,7,22612,162268.68,6832,0.0,305622,305622,0,0.0,2631,2631,0,0.0,2400,2400,0,0.0,249801,249801,0,0.0,0.95629,0.95629,0.049791,0,0,0,26,1772
m13_joint_robustness,main,15,0.0,100.0,unique,,,,m13_main_e15_l0_d100_s20260610,1800,300,512,8,20260610,P3-NoPersist,True,300,1500,1260007,866.57978,0.552642,0.0,0.0,0.0,0.0,0.0,0.0,49533.12,0.447358,0,0,0,0,1430,17,79,22614,151200.84,5232,0.0,305622,305622,0,0.0,2631,2631,0,0.0,2400,2400,0,0.0,249801,249801,0,0.0,0.552642,0.552642,0.447358,0,0,0,26,1772
m13_joint_robustness,main,15,0.0,100.0,unique,,,,m13_main_e15_l0_d100_s20260610,1800,300,512,8,20260610,BudgetDoS,True,300,1500,1261055,1173.074419,0.40859,0,0.0,0.0,0.0,0.0,0.0,49472.64,0.59141,0,0,0,0,0,20,1556,247347,151326.6,4192,0.0,305622,305622,0,0.0,2631,2631,0,0.0,2400,2400,0,0.0,249801,249801,0,0.0,0.40859,0.40859,0.59141,0,0,0,26,2374
m13_joint_robustness,main,15,0.0,100.0,unique,,,,m13_main_e15_l0_d100_s20260611,1800,300,512,8,20260611,P3-Persist,True,300,1500,1365343,553.442643,0.953614,0,0.0,0.0,0,100.0,100.0,49795.2,0.051024,209,0,0,0,2247,4,9,22510,163841.16,6832,0.0,306704,306704,0,0.0,2587,2587,0,0.0,2518,2518,0,0.0,250289,250289,0,0.0,0.953614,0.953614,0.051024,0,0,0,26,1848
m13_joint_robustness,main,15,0.0,100.0,unique,,,,m13_main_e15_l0_d100_s20260611,1800,300,512,8,20260611,P3-NoPersist,True,300,1500,1260007,849.63385,0.573251,0,0.0,0.0,0.0,0.0,0.0,49654.08,0.427522,0,0,0,0,1465,11,81,22510,151200.84,5232,0.0,306704,306704,0,0.0,2587,2587,0,0.0,2518,2518,0,0.0,250289,250289,0,0.0,0.573251,0.573251,0.427522,0,0,0,26,1848
m13_joint_robustness,main,15,0.0,100.0,unique,,,,m13_main_e15_l0_d100_s20260611,1800,300,512,8,20260611,BudgetDoS,True,300,1500,1261480,845.495979,0.57673,0.0,0.0,0.0,0.0,0.0,0.0,49633.92,0.42327,0,0,0,0,0,12,1095,247827,151377.6,4192,0.0,306704,306704,0,0.0,2587,2587,0,0.0,2518,2518,0,0.0,250289,250289,0,0.0,0.57673,0.57673,0.42327,0,0,0,26,2492
m13_joint_robustness,main,15,0.0,100.0,unique,,,,m13_main_e15_l0_d100_s20260612,1800,300,512,8,20260612,P3-Persist,True,300,1500,1351737,543.084371,0.958045,0,0.0,0.0,0.0,100.0,100.0,49976.64,0.047729,182,0,0,0,2297,1,5,22371,162208.44,6832,0.0,305438,305438,0,0.0,2598,2598,0,0.0,2425,2425,0,0.0,249474,249474,0,0.0,0.958045,0.958045,0.047729,0,0,0,20,1765
m13_joint_robustness,main,15,0.0,100.0,unique,,,,m13_main_e15_l0_d100_s20260612,1800,300,512,8,20260612,P3-NoPersist,True,300,1500,1260007,1017.776252,0.47652,0.0,0.0,0.0,0.0,0.0,0.0,49795.2,0.523865,0,0,0,0,1221,10,159,22372,151200.84,5232,0.0,305438,305438,0,0.0,2598,2598,0,0.0,2425,2425,0,0.0,249474,249474,0,0.0,0.47652,0.47652,0.523865,0,0,0,20,1765
m13_joint_robustness,main,15,0.0,100.0,unique,,,,m13_main_e15_l0_d100_s20260612,1800,300,512,8,20260612,BudgetDoS,True,300,1500,1261493,839.875499,0.578137,0.0,0.0,0.0,0.0,0.0,0.0,49815.36,0.421863,0,0,0,0,0,9,1096,247003,151379.16,4192,0.0,305438,305438,0,0.0,2598,2598,0,0.0,2425,2425,0,0.0,249474,249474,0,0.0,0.578137,0.578137,0.421863,0,0,0,20,2405
m13_joint_robustness,main,15,0.0,100.0,unique,,,,m13_main_e15_l0_d100_s20260613,1800,300,512,8,20260613,P3-Persist,True,300,1500,1354257,562.399086,0.955177,0.0,0.0,0.0,0,100.0,100.0,49734.72,0.05117,187,0,0,0,2205,7,16,22441,162510.84,6832,0.0,305423,305423,0,0.0,2521,2521,0,0.0,2434,2434,0,0.0,249439,249439,0,0.0,0.955177,0.955177,0.05117,0,0,0,26,1789
m13_joint_robustness,main,15,0.0,100.0,unique,,,,m13_main_e15_l0_d100_s20260613,1800,300,512,8,20260613,P3-NoPersist,True,300,1500,1260007,808.733633,0.618009,0.0,0.0,0.0,0.0,0.0,0.0,49613.76,0.381991,0,0,0,0,1538,13,81,22441,151200.84,5232,0.0,305423,305423,0,0.0,2521,2521,0,0.0,2434,2434,0,0.0,249439,249439,0,0.0,0.618009,0.618009,0.381991,0,0,0,26,1789
m13_joint_robustness,main,15,0.0,100.0,unique,,,,m13_main_e15_l0_d100_s20260613,1800,300,512,8,20260613,BudgetDoS,True,300,1500,1260926,1328.689146,0.376438,0,0.0,0.0,0.0,0.0,0.0,49432.32,0.623562,0,0,0,0,0,23,1572,246987,151311.12,4192,0.0,305423,305423,0,0.0,2521,2521,0,0.0,2434,2434,0,0.0,249439,249439,0,0.0,0.376438,0.376438,0.623562,0,0,0,25,2409
m13_joint_robustness,main,15,0.0,100.0,unique,,,,m13_main_e15_l0_d100_s20260614,1800,300,512,8,20260614,P3-Persist,True,300,1500,1367862,553.566168,0.953318,0,0.0,0.0,0.0,35.0,100.0,49633.92,0.050926,214,0,0,0,2249,2,7,22968,164143.44,6832,0.0,306666,306666,0,0.0,2592,2592,0,0.0,2520,2520,0,0.0,250378,250378,0,0.0,0.953318,0.953318,0.050926,0,0,0,36,1858
m13_joint_robustness,main,15,0.0,100.0,unique,,,,m13_main_e15_l0_d100_s20260614,1800,300,512,8,20260614,P3-NoPersist,True,300,1500,1260007,881.740378,0.551312,0,0.0,0.0,0.0,0.0,0.0,49452.48,0.44946,0,0,0,0,1411,11,65,22970,151200.84,5232,0.0,306666,306666,0,0.0,2592,2592,0,0.0,2520,2520,0,0.0,250378,250378,0,0.0,0.551312,0.551312,0.44946,0,0,0,36,1858
m13_joint_robustness,main,15,0.0,100.0,unique,,,,m13_main_e15_l0_d100_s20260614,1800,300,512,8,20260614,BudgetDoS,True,300,1500,1261537,815.473174,0.596836,0,0.0,0.0,0.0,0.0,0.0,49472.64,0.403164,0,0,0,0,0,10,1045,247924,151384.44,4192,0.0,306666,306666,0,0.0,2592,2592,0,0.0,2520,2520,0,0.0,250378,250378,0,0.0,0.596836,0.596836,0.403164,0,0,0,36,2484
m13_joint_robustness,main,15,0.0,100.0,unique,,,,m13_main_e15_l0_d100_s20260615,1800,300,512,8,20260615,P3-Persist,True,300,1500,1355268,567.057741,0.955236,0.0,0.0,0.0,0,0.0,100.0,49896.0,0.048361,189,0,0,0,2185,4,4,22733,162632.16,6832,0.0,306403,306403,0,0.0,2502,2502,0,0.0,2360,2360,0,0.0,250188,250188,0,0.0,0.955236,0.955236,0.048361,0,0,0,21,1781
m13_joint_robustness,main,15,0.0,100.0,unique,,,,m13_main_e15_l0_d100_s20260615,1800,300,512,8,20260615,P3-NoPersist,True,300,1500,1260007,976.749612,0.515588,0.0,0.0,0.0,0.0,0.0,0.0,49835.52,0.484412,0,0,0,0,1276,7,60,22734,151200.84,5232,0.0,306403,306403,0,0.0,2502,2502,0,0.0,2360,2360,0,0.0,250188,250188,0,0.0,0.515588,0.515588,0.484412,0,0,0,21,1781
m13_joint_robustness,main,15,0.0,100.0,unique,,,,m13_main_e15_l0_d100_s20260615,1800,300,512,8,20260615,BudgetDoS,True,300,1500,1261488,844.369478,0.597122,0.0,0.0,0.0,0.0,0.0,0.0,49855.68,0.402878,0,0,0,0,0,6,1008,247715,151378.56,4192,0.0,306403,306403,0,0.0,2502,2502,0,0.0,2360,2360,0,0.0,250188,250188,0,0.0,0.597122,0.597122,0.402878,0,0,0,21,2339
m13_joint_robustness,main,15,0.0,100.0,unique,,,,m13_main_e15_l0_d100_s20260616,1800,300,512,8,20260616,P3-Persist,True,300,1500,1347707,565.07631,0.954,0,0.0,0.0,0.0,100.0,100.0,49694.4,0.0512,174,0,0,0,2200,0,7,22541,161724.84,6832,0.0,305949,305949,0,0.0,2500,2500,0,0.0,2568,2568,0,0.0,250132,250132,0,0.0,0.954,0.954,0.0512,0,0,0,35,1875
m13_joint_robustness,main,15,0.0,100.0,unique,,,,m13_main_e15_l0_d100_s20260616,1800,300,512,8,20260616,P3-NoPersist,True,300,1500,1260008,841.688711,0.5988,0,0.0,0.0,0.0,0.0,0.0,49593.6,0.4012,0,0,0,0,1483,6,56,22543,151200.96,5232,0.0,305949,305949,0,0.0,2500,2500,0,0.0,2568,2568,0,0.0,250132,250132,0,0.0,0.5988,0.5988,0.4012,0,0,0,34,1876
m13_joint_robustness,main,15,0.0,100.0,unique,,,,m13_main_e15_l0_d100_s20260616,1800,300,512,8,20260616,BudgetDoS,True,300,1500,1261504,835.986746,0.6036,0,0.0,0.0,0.0,0.0,0.0,49593.6,0.3964,0,0,0,0,0,5,991,247672,151380.48,4192,0.0,305949,305949,0,0.0,2500,2500,0,0.0,2568,2568,0,0.0,250132,250132,0,0.0,0.6036,0.6036,0.3964,0,0,0,35,2533
m13_joint_robustness,main,15,0.0,100.0,unique,,,,m13_main_e15_l0_d100_s20260617,1800,300,512,8,20260617,P3-Persist,True,300,1500,1362319,552.664909,0.955056,0,0.0,0.0,0,100.0,100.0,49674.24,0.05153,203,0,0,0,2253,2,12,22409,163478.28,6832,0.0,305084,305084,0,0.0,2581,2581,0,0.0,2540,2540,0,0.0,249263,249263,0,0.0,0.955056,0.955056,0.05153,0,0,0,34,1891
m13_joint_robustness,main,15,0.0,100.0,unique,,,,m13_main_e15_l0_d100_s20260617,1800,300,512,8,20260617,P3-NoPersist,True,300,1500,1260008,999.213323,0.48857,0,0,0.0,0.0,0.0,0.0,49593.6,0.511817,0,0,0,0,1247,6,193,22410,151200.96,5232,0.0,305084,305084,0,0.0,2581,2581,0,0.0,2540,2540,0,0.0,249263,249263,0,0.0,0.48857,0.48857,0.511817,0,0,0,34,1891
m13_joint_robustness,main,15,0.0,100.0,unique,,,,m13_main_e15_l0_d100_s20260617,1800,300,512,8,20260617,BudgetDoS,True,300,1500,1260905,1378.038251,0.354514,0,0.0,0.0,0.0,0.0,0.0,49512.96,0.645486,0,0,0,0,0,10,1666,246807,151308.6,4192,0.0,305084,305084,0,0.0,2581,2581,0,0.0,2540,2540,0,0.0,249263,249263,0,0.0,0.354514,0.354514,0.645486,0,0,0,34,2506
m13_joint_robustness,main,15,0.0,100.0,unique,,,,m13_main_e15_l0_d100_s20260618,1800,300,512,8,20260618,P3-Persist,True,300,1500,1377443,570.606048,0.953397,0.0,0.0,0.0,0,100.0,100.0,49613.76,0.053318,233,0,0,0,2166,4,3,22642,165293.16,6832,0.0,307032,307032,0,0.0,2532,2532,0,0.0,2567,2567,0,0.0,250564,250564,0,0.0,0.953397,0.953397,0.053318,0,0,0,35,1931
m13_joint_robustness,main,15,0.0,100.0,unique,,,,m13_main_e15_l0_d100_s20260618,1800,300,512,8,20260618,P3-NoPersist,True,300,1500,1260007,875.612926,0.568325,0,0.0,0.0,0.0,0.0,0.0,49472.64,0.43207,0,0,0,0,1421,11,42,22644,151200.84,5232,0.0,307032,307032,0,0.0,2532,2532,0,0.0,2567,2567,0,0.0,250564,250564,0,0.0,0.568325,0.568325,0.43207,0,0,0,35,1931
m13_joint_robustness,main,15,0.0,100.0,unique,,,,m13_main_e15_l0_d100_s20260618,1800,300,512,8,20260618,BudgetDoS,True,300,1500,1261447,864.596984,0.576224,0,0.0,0.0,0.0,0.0,0.0,49452.48,0.423776,0,0,0,0,0,12,1073,248111,151373.64,4192,0.0,307032,307032,0,0.0,2532,2532,0,0.0,2567,2567,0,0.0,250564,250564,0,0.0,0.576224,0.576224,0.423776,0,0,0,35,2532
m13_joint_robustness,main,15,0.0,100.0,unique,,,,m13_main_e15_l0_d100_s20260619,1800,300,512,8,20260619,P3-Persist,True,300,1500,1369886,558.909017,0.956301,0,0.0,0.0,0.0,100.0,100.0,49815.36,0.051892,218,0,0,0,2218,1,13,22540,164386.32,6832,0.0,305744,305744,0,0.0,2563,2563,0,0.0,2540,2540,0,0.0,249703,249703,0,0.0,0.956301,0.956301,0.051892,0,0,0,28,1891
m13_joint_robustness,main,15,0.0,100.0,unique,,,,m13_main_e15_l0_d100_s20260619,1800,300,512,8,20260619,P3-NoPersist,True,300,1500,1260008,855.983696,0.574327,0.0,0.0,0.0,0.0,0.0,0.0,49734.72,0.425673,0,0,0,0,1459,5,82,22540,151200.96,5232,0.0,305744,305744,0,0.0,2563,2563,0,0.0,2540,2540,0,0.0,249703,249703,0,0.0,0.574327,0.574327,0.425673,0,0,0,28,1891
m13_joint_robustness,main,15,0.0,100.0,unique,,,,m13_main_e15_l0_d100_s20260619,1800,300,512,8,20260619,BudgetDoS,True,300,1500,1260877,1426.331448,0.344908,0.0,0.0,0.0,0.0,0.0,0.0,49694.4,0.655092,0,0,0,0,0,7,1679,247238,151305.24,4192,0.0,305744,305744,0,0.0,2563,2563,0,0.0,2540,2540,0,0.0,249703,249703,0,0.0,0.344908,0.344908,0.655092,0,0,0,28,2512
m13_joint_robustness,main,15,0.0,100.0,unique,,,,m13_main_e15_l0_d100_s20260620,1800,300,512,8,20260620,P3-Persist,True,300,1500,1361817,554.485749,0.955642,0.0,0.0,0.0,0.0,100.0,100.0,49896.0,0.050195,202,0,0,0,2240,5,13,22457,163418.04,6832,0.0,306326,306326,0,0.0,2570,2570,0,0.0,2561,2561,0,0.0,249649,249649,0,0.0,0.955642,0.955642,0.050195,0,0,0,20,1909
m13_joint_robustness,main,15,0.0,100.0,unique,,,,m13_main_e15_l0_d100_s20260620,1800,300,512,8,20260620,P3-NoPersist,True,300,1500,1260006,896.163585,0.547082,0.0,0.0,0.0,0.0,0.0,0.0,49694.4,0.452918,0,0,0,0,1385,15,80,22457,151200.72,5232,0.0,306326,306326,0,0.0,2570,2570,0,0.0,2561,2561,0,0.0,249649,249649,0,0.0,0.547082,0.547082,0.452918,0,0,0,20,1909
m13_joint_robustness,main,15,0.0,100.0,unique,,,,m13_main_e15_l0_d100_s20260620,1800,300,512,8,20260620,BudgetDoS,True,300,1500,1261504,830.483213,0.591051,0,0.0,0.0,0.0,0.0,0.0,49694.4,0.408949,0,0,0,0,0,15,1051,247184,151380.48,4192,0.0,306326,306326,0,0.0,2570,2570,0,0.0,2561,2561,0,0.0,249649,249649,0,0.0,0.591051,0.591051,0.408949,0,0,0,20,2541
m13_joint_robustness,main,15,0.0,100.0,unique,,,,m13_main_e15_l0_d100_s20260621,1800,300,512,8,20260621,P3-Persist,True,300,1500,1362824,573.579125,0.957293,0.0,0.0,0.0,0.0,100.0,100.0,49754.88,0.047945,204,0,0,0,2157,7,7,22592,163538.88,6832,0.0,305907,305907,0,0.0,2482,2482,0,0.0,2537,2537,0,0.0,250017,250017,0,0.0,0.957293,0.957293,0.047945,0,0,0,25,1874
m13_joint_robustness,main,15,0.0,100.0,unique,,,,m13_main_e15_l0_d100_s20260621,1800,300,512,8,20260621,P3-NoPersist,True,300,1500,1260007,831.687789,0.610395,0,0.0,0.0,0.0,0.0,0.0,49714.56,0.389605,0,0,0,0,1499,9,51,22593,151200.84,5232,0.0,305907,305907,0,0.0,2482,2482,0,0.0,2537,2537,0,0.0,250017,250017,0,0.0,0.610395,0.610395,0.389605,0,0,0,25,1874
m13_joint_robustness,main,15,0.0,100.0,unique,,,,m13_main_e15_l0_d100_s20260621,1800,300,512,8,20260621,BudgetDoS,True,300,1500,1261427,878.431058,0.578566,0.0,0.0,0.0,0.0,0.0,0.0,49714.56,0.421434,0,0,0,0,0,9,1046,247551,151371.24,4192,0.0,305907,305907,0,0.0,2482,2482,0,0.0,2537,2537,0,0.0,250017,250017,0,0.0,0.578566,0.578566,0.421434,0,0,0,25,2512
m13_joint_robustness,main,15,0.0,100.0,unique,,,,m13_main_e15_l0_d100_s20260622,1800,300,512,8,20260622,P3-Persist,True,300,1500,1367361,578.165328,0.954014,0,0.0,0.0,0,100.0,100.0,49916.16,0.054457,213,0,0,0,2141,2,3,22496,164083.32,6832,0.0,305899,305899,0,0.0,2479,2479,0,0.0,2518,2518,0,0.0,249856,249856,0,0.0,0.954014,0.954014,0.054457,0,0,0,22,1895
m13_joint_robustness,main,15,0.0,100.0,unique,,,,m13_main_e15_l0_d100_s20260622,1800,300,512,8,20260622,P3-NoPersist,True,300,1500,1260007,874.397641,0.581283,0,0,0.0,0.0,0.0,0.0,49714.56,0.419121,0,0,0,0,1422,12,80,22497,151200.84,5232,0.0,305899,305899,0,0.0,2479,2479,0,0.0,2518,2518,0,0.0,249856,249856,0,0.0,0.581283,0.581283,0.419121,0,0,0,22,1895
m13_joint_robustness,main,15,0.0,100.0,unique,,,,m13_main_e15_l0_d100_s20260622,1800,300,512,8,20260622,BudgetDoS,True,300,1500,1261443,866.971134,0.58693,0,0.0,0.0,0.0,0.0,0.0,49714.56,0.41307,0,0,0,0,0,12,1024,247390,151373.16,4192,0.0,305899,305899,0,0.0,2479,2479,0,0.0,2518,2518,0,0.0,249856,249856,0,0.0,0.58693,0.58693,0.41307,0,0,0,22,2496
m13_joint_robustness,main,15,0.0,100.0,unique,,,,m13_main_e15_l0_d100_s20260623,1800,300,512,8,20260623,P3-Persist,True,300,1500,1362834,553.77245,0.958333,0,0,0.0,0.0,100.0,100.0,49775.04,0.048676,204,0,0,0,2238,1,10,22772,163540.08,6832,0.0,305686,305686,0,0.0,2568,2568,0,0.0,2495,2495,0,0.0,249744,249744,0,0.0,0.958333,0.958333,0.048676,0,0,0,30,1856
m13_joint_robustness,main,15,0.0,100.0,unique,,,,m13_main_e15_l0_d100_s20260623,1800,300,512,8,20260623,P3-NoPersist,True,300,1500,1260007,876.221836,0.559969,0.0,0.0,0.0,0.0,0.0,0.0,49694.4,0.440031,0,0,0,0,1426,5,84,22772,151200.84,5232,0.0,305686,305686,0,0.0,2568,2568,0,0.0,2495,2495,0,0.0,249744,249744,0,0.0,0.559969,0.559969,0.440031,0,0,0,30,1856
m13_joint_robustness,main,15,0.0,100.0,unique,,,,m13_main_e15_l0_d100_s20260623,1800,300,512,8,20260623,BudgetDoS,True,300,1500,1261463,859.892979,0.571262,0,0.0,0.0,0.0,0.0,0.0,49714.56,0.428738,0,0,0,0,0,4,1101,247278,151375.56,4192,0.0,305686,305686,0,0.0,2568,2568,0,0.0,2495,2495,0,0.0,249744,249744,0,0.0,0.571262,0.571262,0.428738,0,0,0,30,2465
m13_joint_robustness,main,15,0.0,100.0,unique,,,,m13_main_e15_l0_d100_s20260624,1800,300,512,8,20260624,P3-Persist,True,300,1500,1373416,564.726974,0.954849,0.0,0.0,0.0,0,100.0,100.0,49754.88,0.051433,225,0,0,0,2186,5,8,22454,164809.92,6832,0.0,305520,305520,0,0.0,2547,2547,0,0.0,2595,2595,0,0.0,249489,249489,0,0.0,0.954849,0.954849,0.051433,0,0,0,27,1942
m13_joint_robustness,main,15,0.0,100.0,unique,,,,m13_main_e15_l0_d100_s20260624,1800,300,512,8,20260624,P3-NoPersist,True,300,1500,1260007,841.688043,0.58775,0,0.0,0.0,0.0,0.0,0.0,49613.76,0.41225,0,0,0,0,1478,12,67,22455,151200.84,5232,0.0,305520,305520,0,0.0,2547,2547,0,0.0,2595,2595,0,0.0,249489,249489,0,0.0,0.58775,0.58775,0.41225,0,0,0,27,1942
m13_joint_robustness,main,15,0.0,100.0,unique,,,,m13_main_e15_l0_d100_s20260624,1800,300,512,8,20260624,BudgetDoS,True,300,1500,1260928,1335.728814,0.370632,0.0,0.0,0.0,0.0,0.0,0.0,49533.12,0.629368,0,0,0,0,0,16,1603,247032,151311.36,4192,0.0,305520,305520,0,0.0,2547,2547,0,0.0,2595,2595,0,0.0,249489,249489,0,0.0,0.370632,0.370632,0.629368,0,0,0,27,2568
m13_joint_robustness,main,15,0.0,100.0,unique,,,,m13_main_e15_l0_d100_s20260625,1800,300,512,8,20260625,P3-Persist,True,300,1500,1358292,542.665601,0.95717,0,0.0,0.0,0,100.0,100.0,49795.2,0.048948,195,0,0,0,2292,4,5,22442,162995.04,6832,0.0,306607,306607,0,0.0,2615,2615,0,0.0,2479,2479,0,0.0,250356,250356,0,0.0,0.95717,0.95717,0.048948,0,0,0,26,1870
m13_joint_robustness,main,15,0.0,100.0,unique,,,,m13_main_e15_l0_d100_s20260625,1800,300,512,8,20260625,P3-NoPersist,True,300,1500,1260007,823.533987,0.585086,0.0,0.0,0.0,0.0,0.0,0.0,49694.4,0.415296,0,0,0,0,1514,9,48,22442,151200.84,5232,0.0,306607,306607,0,0.0,2615,2615,0,0.0,2479,2479,0,0.0,250356,250356,0,0.0,0.585086,0.585086,0.415296,0,0,0,26,1870
m13_joint_robustness,main,15,0.0,100.0,unique,,,,m13_main_e15_l0_d100_s20260625,1800,300,512,8,20260625,BudgetDoS,True,300,1500,1261492,840.994667,0.573614,0.0,0.0,0.0,0.0,0.0,0.0,49714.56,0.426386,0,0,0,0,0,8,1115,247890,151379.04,4192,0.0,306607,306607,0,0.0,2615,2615,0,0.0,2479,2479,0,0.0,250356,250356,0,0.0,0.573614,0.573614,0.426386,0,0,0,26,2453
m13_joint_robustness,main,15,0.0,100.0,unique,,,,m13_main_e15_l0_d100_s20260626,1800,300,512,8,20260626,P3-Persist,True,300,1500,1351232,559.053372,0.951575,0,0.0,0.0,0,100,100.0,49815.36,0.05315,181,0,0,0,2225,3,11,22554,162147.84,6832,0.0,305700,305700,0,0.0,2540,2540,0,0.0,2446,2446,0,0.0,249725,249725,0,0.0,0.951575,0.951575,0.05315,0,0,0,26,1781
m13_joint_robustness,main,15,0.0,100.0,unique,,,,m13_main_e15_l0_d100_s20260626,1800,300,512,8,20260626,P3-NoPersist,True,300,1500,1260007,987.466301,0.502362,0.0,0.0,0.0,0.0,0.0,0.0,49654.08,0.498031,0,0,0,0,1258,11,63,22555,151200.84,5232,0.0,305700,305700,0,0.0,2540,2540,0,0.0,2446,2446,0,0.0,249725,249725,0,0.0,0.502362,0.502362,0.498031,0,0,0,26,1781
