suite,run_id,num_bonded,rl_capacity,background_rpa_rate_per_min,attack_rpa_rate_per_min,active_skew,rpa_rotation_interval_min,rssi_noise_db,seed,method,summary_warmup_applied,summary_warmup_s,summary_measurement_s,aes_attempts_total,aes_attempts_per_legit_resolved,legit_resolution_rate,p50_resolution_delay_ms,p95_resolution_delay_ms,p99_resolution_delay_ms,attack_aes_amplification,false_defer_legit_rate,reserve_grant_legit_count,reserve_grant_attack_count,duplicate_filter_legit_count,duplicate_filter_attack_count,cache_hit_legit_count,host_scan_legit_count,budget_skip_legit_count,budget_skip_attack_count,estimated_energy_uJ,sram_bytes
p0,m3p0_nb16_rl32_atk0_s20260601,16,32,100.0,0.0,1.1,15,6.0,20260601,BudgetDoS,True,60,240,10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.2,320
p0,m3p0_nb16_rl32_atk0_s20260601,16,32,100.0,0.0,1.1,15,6.0,20260601,P3-NoPersist,True,60,240,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,10,0,0,0,0.0,1360
p0,m3p0_nb16_rl32_atk0_s20260602,16,32,100.0,0.0,1.1,15,6.0,20260602,FullScan-Host,True,60,240,6393,710.333333,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,767.16,0
p0,m3p0_nb16_rl32_atk0_s20260602,16,32,100.0,0.0,1.1,15,6.0,20260602,StaticRL,True,60,240,9,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.08,0
p0,m3p0_nb16_rl32_atk0_s20260602,16,32,100.0,0.0,1.1,15,6.0,20260602,ZephyrCache,True,60,240,2,0.222222,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,7,0,0,0,0.24,1024
p0,m3p0_nb16_rl32_atk0_s20260602,16,32,100.0,0.0,1.1,15,6.0,20260602,LRU-RL,True,60,240,9,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.08,256
p0,m3p0_nb16_rl32_atk0_s20260602,16,32,100.0,0.0,1.1,15,6.0,20260602,Freq-RL,True,60,240,9,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.08,256
p0,m3p0_nb16_rl32_atk0_s20260602,16,32,100.0,0.0,1.1,15,6.0,20260602,TrustOnly,True,60,240,9,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.08,272
p0,m3p0_nb16_rl32_atk0_s20260602,16,32,100.0,0.0,1.1,15,6.0,20260602,BudgetDoS,True,60,240,9,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.08,320
p0,m3p0_nb16_rl32_atk0_s20260602,16,32,100.0,0.0,1.1,15,6.0,20260602,P3-NoPersist,True,60,240,2,0.222222,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,7,0,0,0,0.24,1360
p0,m3p0_nb16_rl32_atk0_s20260603,16,32,100.0,0.0,1.1,15,6.0,20260603,FullScan-Host,True,60,240,5931,539.181818,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,711.72,0
p0,m3p0_nb16_rl32_atk0_s20260603,16,32,100.0,0.0,1.1,15,6.0,20260603,StaticRL,True,60,240,11,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.32,0
p0,m3p0_nb16_rl32_atk0_s20260603,16,32,100.0,0.0,1.1,15,6.0,20260603,ZephyrCache,True,60,240,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,11,0,0,0,0.0,1024
p0,m3p0_nb16_rl32_atk0_s20260603,16,32,100.0,0.0,1.1,15,6.0,20260603,LRU-RL,True,60,240,11,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.32,256
p0,m3p0_nb16_rl32_atk0_s20260603,16,32,100.0,0.0,1.1,15,6.0,20260603,Freq-RL,True,60,240,11,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.32,256
p0,m3p0_nb16_rl32_atk0_s20260603,16,32,100.0,0.0,1.1,15,6.0,20260603,TrustOnly,True,60,240,11,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.32,272
p0,m3p0_nb16_rl32_atk0_s20260603,16,32,100.0,0.0,1.1,15,6.0,20260603,BudgetDoS,True,60,240,11,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.32,320
p0,m3p0_nb16_rl32_atk0_s20260603,16,32,100.0,0.0,1.1,15,6.0,20260603,P3-NoPersist,True,60,240,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,11,0,0,0,0.0,1360
p0,m3p0_nb16_rl32_atk100_s20260530,16,32,100.0,100.0,1.1,15,6.0,20260530,FullScan-Host,True,60,240,12269,943.769231,1.0,0,0.0,0.0,1484.0,0.0,0,0,0,0,0,0,0,0,1472.28,0
p0,m3p0_nb16_rl32_atk100_s20260530,16,32,100.0,100.0,1.1,15,6.0,20260530,StaticRL,True,60,240,13,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.56,0
p0,m3p0_nb16_rl32_atk100_s20260530,16,32,100.0,100.0,1.1,15,6.0,20260530,ZephyrCache,True,60,240,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,13,0,0,0,0.0,1024
p0,m3p0_nb16_rl32_atk100_s20260530,16,32,100.0,100.0,1.1,15,6.0,20260530,LRU-RL,True,60,240,13,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.56,256
p0,m3p0_nb16_rl32_atk100_s20260530,16,32,100.0,100.0,1.1,15,6.0,20260530,Freq-RL,True,60,240,13,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.56,256
p0,m3p0_nb16_rl32_atk100_s20260530,16,32,100.0,100.0,1.1,15,6.0,20260530,TrustOnly,True,60,240,13,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.56,272
p0,m3p0_nb16_rl32_atk100_s20260530,16,32,100.0,100.0,1.1,15,6.0,20260530,BudgetDoS,True,60,240,13,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,184,1.56,320
p0,m3p0_nb16_rl32_atk100_s20260530,16,32,100.0,100.0,1.1,15,6.0,20260530,P3-NoPersist,True,60,240,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,13,0,0,28,0.0,1360
p0,m3p0_nb16_rl32_atk100_s20260531,16,32,100.0,100.0,1.1,15,6.0,20260531,FullScan-Host,True,60,240,12603,1145.727273,1.0,0,0.0,0.0,1584.0,0.0,0,0,0,0,0,0,0,0,1512.36,0
p0,m3p0_nb16_rl32_atk100_s20260531,16,32,100.0,100.0,1.1,15,6.0,20260531,StaticRL,True,60,240,11,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.32,0
p0,m3p0_nb16_rl32_atk100_s20260531,16,32,100.0,100.0,1.1,15,6.0,20260531,ZephyrCache,True,60,240,1,0.090909,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,10,0,0,0,0.12,1024
p0,m3p0_nb16_rl32_atk100_s20260531,16,32,100.0,100.0,1.1,15,6.0,20260531,LRU-RL,True,60,240,11,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.32,256
p0,m3p0_nb16_rl32_atk100_s20260531,16,32,100.0,100.0,1.1,15,6.0,20260531,Freq-RL,True,60,240,11,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.32,256
p0,m3p0_nb16_rl32_atk100_s20260531,16,32,100.0,100.0,1.1,15,6.0,20260531,TrustOnly,True,60,240,11,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.32,272
p0,m3p0_nb16_rl32_atk100_s20260531,16,32,100.0,100.0,1.1,15,6.0,20260531,BudgetDoS,True,60,240,11,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,188,1.32,320
p0,m3p0_nb16_rl32_atk100_s20260531,16,32,100.0,100.0,1.1,15,6.0,20260531,P3-NoPersist,True,60,240,1,0.090909,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,10,0,0,22,0.12,1360
p0,m3p0_nb16_rl32_atk100_s20260601,16,32,100.0,100.0,1.1,15,6.0,20260601,FullScan-Host,True,60,240,13136,821.0,1.0,0.0,0.0,0.0,1652.0,0.0,0,0,0,0,0,0,0,0,1576.32,0
p0,m3p0_nb16_rl32_atk100_s20260601,16,32,100.0,100.0,1.1,15,6.0,20260601,StaticRL,True,60,240,16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.92,0
p0,m3p0_nb16_rl32_atk100_s20260601,16,32,100.0,100.0,1.1,15,6.0,20260601,ZephyrCache,True,60,240,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,0,0,0.0,1024
p0,m3p0_nb16_rl32_atk100_s20260601,16,32,100.0,100.0,1.1,15,6.0,20260601,LRU-RL,True,60,240,16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.92,256
p0,m3p0_nb16_rl32_atk100_s20260601,16,32,100.0,100.0,1.1,15,6.0,20260601,Freq-RL,True,60,240,16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.92,256
p0,m3p0_nb16_rl32_atk100_s20260601,16,32,100.0,100.0,1.1,15,6.0,20260601,TrustOnly,True,60,240,16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.92,272
p0,m3p0_nb16_rl32_atk100_s20260601,16,32,100.0,100.0,1.1,15,6.0,20260601,BudgetDoS,True,60,240,16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,217,1.92,320
p0,m3p0_nb16_rl32_atk100_s20260601,16,32,100.0,100.0,1.1,15,6.0,20260601,P3-NoPersist,True,60,240,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,0,15,0.0,1360
p0,m3p0_nb16_rl32_atk100_s20260602,16,32,100.0,100.0,1.1,15,6.0,20260602,FullScan-Host,True,60,240,12184,1523.0,1.0,0.0,0.0,0.0,1480.0,0.0,0,0,0,0,0,0,0,0,1462.08,0
p0,m3p0_nb16_rl32_atk100_s20260602,16,32,100.0,100.0,1.1,15,6.0,20260602,StaticRL,True,60,240,8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.96,0
p0,m3p0_nb16_rl32_atk100_s20260602,16,32,100.0,100.0,1.1,15,6.0,20260602,ZephyrCache,True,60,240,1,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,7,0,0,0,0.12,1024
p0,m3p0_nb16_rl32_atk100_s20260602,16,32,100.0,100.0,1.1,15,6.0,20260602,LRU-RL,True,60,240,8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.96,256
p0,m3p0_nb16_rl32_atk100_s20260602,16,32,100.0,100.0,1.1,15,6.0,20260602,Freq-RL,True,60,240,8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.96,256
p0,m3p0_nb16_rl32_atk100_s20260602,16,32,100.0,100.0,1.1,15,6.0,20260602,TrustOnly,True,60,240,8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.96,272
p0,m3p0_nb16_rl32_atk100_s20260602,16,32,100.0,100.0,1.1,15,6.0,20260602,BudgetDoS,True,60,240,8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,180,0.96,320
p0,m3p0_nb16_rl32_atk100_s20260602,16,32,100.0,100.0,1.1,15,6.0,20260602,P3-NoPersist,True,60,240,1,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,7,0,0,15,0.12,1360
p0,m3p0_nb16_rl32_atk100_s20260603,16,32,100.0,100.0,1.1,15,6.0,20260603,FullScan-Host,True,60,240,12631,1804.428571,1.0,0,0.0,0.0,1536.0,0.0,0,0,0,0,0,0,0,0,1515.72,0
p0,m3p0_nb16_rl32_atk100_s20260603,16,32,100.0,100.0,1.1,15,6.0,20260603,StaticRL,True,60,240,7,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.84,0
p0,m3p0_nb16_rl32_atk100_s20260603,16,32,100.0,100.0,1.1,15,6.0,20260603,ZephyrCache,True,60,240,1,0.142857,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,6,0,0,0,0.12,1024
p0,m3p0_nb16_rl32_atk100_s20260603,16,32,100.0,100.0,1.1,15,6.0,20260603,LRU-RL,True,60,240,7,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.84,256
p0,m3p0_nb16_rl32_atk100_s20260603,16,32,100.0,100.0,1.1,15,6.0,20260603,Freq-RL,True,60,240,7,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.84,256
p0,m3p0_nb16_rl32_atk100_s20260603,16,32,100.0,100.0,1.1,15,6.0,20260603,TrustOnly,True,60,240,7,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.84,272
p0,m3p0_nb16_rl32_atk100_s20260603,16,32,100.0,100.0,1.1,15,6.0,20260603,BudgetDoS,True,60,240,7,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,182,0.84,320
p0,m3p0_nb16_rl32_atk100_s20260603,16,32,100.0,100.0,1.1,15,6.0,20260603,P3-NoPersist,True,60,240,1,0.142857,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,6,0,0,17,0.12,1360
p0,m3p0_nb16_rl32_atk1000_s20260530,16,32,100.0,1000.0,1.1,15,6.0,20260530,FullScan-Host,True,60,240,70567,10081.0,1.0,0,0.0,0.0,16056.0,0.0,0,0,0,0,0,0,0,0,8468.04,0
p0,m3p0_nb16_rl32_atk1000_s20260530,16,32,100.0,1000.0,1.1,15,6.0,20260530,StaticRL,True,60,240,7,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.84,0
p0,m3p0_nb16_rl32_atk1000_s20260530,16,32,100.0,1000.0,1.1,15,6.0,20260530,ZephyrCache,True,60,240,1,0.142857,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,6,0,0,0,0.12,1024
p0,m3p0_nb16_rl32_atk1000_s20260530,16,32,100.0,1000.0,1.1,15,6.0,20260530,LRU-RL,True,60,240,7,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.84,256
p0,m3p0_nb16_rl32_atk1000_s20260530,16,32,100.0,1000.0,1.1,15,6.0,20260530,Freq-RL,True,60,240,7,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.84,256
p0,m3p0_nb16_rl32_atk1000_s20260530,16,32,100.0,1000.0,1.1,15,6.0,20260530,TrustOnly,True,60,240,7,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.84,272
p0,m3p0_nb16_rl32_atk1000_s20260530,16,32,100.0,1000.0,1.1,15,6.0,20260530,BudgetDoS,True,60,240,7,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3652,0.84,320
p0,m3p0_nb16_rl32_atk1000_s20260530,16,32,100.0,1000.0,1.1,15,6.0,20260530,P3-NoPersist,True,60,240,1,0.142857,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,6,0,0,340,0.12,1360
p0,m3p0_nb16_rl32_atk1000_s20260531,16,32,100.0,1000.0,1.1,15,6.0,20260531,FullScan-Host,True,60,240,69631,4642.066667,1.0,0,0.0,0.0,15880.0,0.0,0,0,0,0,0,0,0,0,8355.72,0
p0,m3p0_nb16_rl32_atk1000_s20260531,16,32,100.0,1000.0,1.1,15,6.0,20260531,StaticRL,True,60,240,15,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.8,0
p0,m3p0_nb16_rl32_atk1000_s20260531,16,32,100.0,1000.0,1.1,15,6.0,20260531,ZephyrCache,True,60,240,1,0.066667,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,14,0,0,0,0.12,1024
p0,m3p0_nb16_rl32_atk1000_s20260531,16,32,100.0,1000.0,1.1,15,6.0,20260531,LRU-RL,True,60,240,15,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.8,256
p0,m3p0_nb16_rl32_atk1000_s20260531,16,32,100.0,1000.0,1.1,15,6.0,20260531,Freq-RL,True,60,240,15,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.8,256
p0,m3p0_nb16_rl32_atk1000_s20260531,16,32,100.0,1000.0,1.1,15,6.0,20260531,TrustOnly,True,60,240,15,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.8,272
p0,m3p0_nb16_rl32_atk1000_s20260531,16,32,100.0,1000.0,1.1,15,6.0,20260531,BudgetDoS,True,60,240,15,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3603,1.8,320
p0,m3p0_nb16_rl32_atk1000_s20260531,16,32,100.0,1000.0,1.1,15,6.0,20260531,P3-NoPersist,True,60,240,1,0.066667,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,14,0,0,292,0.12,1360
p0,m3p0_nb16_rl32_atk1000_s20260601,16,32,100.0,1000.0,1.1,15,6.0,20260601,FullScan-Host,True,60,240,70302,5021.571429,1.0,0.0,0.0,0.0,16016.0,0.0,0,0,0,0,0,0,0,0,8436.24,0
p0,m3p0_nb16_rl32_atk1000_s20260601,16,32,100.0,1000.0,1.1,15,6.0,20260601,StaticRL,True,60,240,14,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.68,0
p0,m3p0_nb16_rl32_atk1000_s20260601,16,32,100.0,1000.0,1.1,15,6.0,20260601,ZephyrCache,True,60,240,1,0.071429,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,13,0,0,0,0.12,1024
p0,m3p0_nb16_rl32_atk1000_s20260601,16,32,100.0,1000.0,1.1,15,6.0,20260601,LRU-RL,True,60,240,14,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.68,256
p0,m3p0_nb16_rl32_atk1000_s20260601,16,32,100.0,1000.0,1.1,15,6.0,20260601,Freq-RL,True,60,240,14,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.68,256
p0,m3p0_nb16_rl32_atk1000_s20260601,16,32,100.0,1000.0,1.1,15,6.0,20260601,TrustOnly,True,60,240,14,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.68,272
p0,m3p0_nb16_rl32_atk1000_s20260601,16,32,100.0,1000.0,1.1,15,6.0,20260601,BudgetDoS,True,60,240,14,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3643,1.68,320
p0,m3p0_nb16_rl32_atk1000_s20260601,16,32,100.0,1000.0,1.1,15,6.0,20260601,P3-NoPersist,True,60,240,1,0.071429,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,13,0,0,322,0.12,1360
p0,m3p0_nb16_rl32_atk1000_s20260602,16,32,100.0,1000.0,1.1,15,6.0,20260602,FullScan-Host,True,60,240,69920,4370.0,1.0,0.0,0.0,0.0,15852.0,0.0,0,0,0,0,0,0,0,0,8390.4,0
p0,m3p0_nb16_rl32_atk1000_s20260602,16,32,100.0,1000.0,1.1,15,6.0,20260602,StaticRL,True,60,240,16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.92,0
p0,m3p0_nb16_rl32_atk1000_s20260602,16,32,100.0,1000.0,1.1,15,6.0,20260602,ZephyrCache,True,60,240,1,0.0625,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,15,0,0,0,0.12,1024
p0,m3p0_nb16_rl32_atk1000_s20260602,16,32,100.0,1000.0,1.1,15,6.0,20260602,LRU-RL,True,60,240,16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.92,256
p0,m3p0_nb16_rl32_atk1000_s20260602,16,32,100.0,1000.0,1.1,15,6.0,20260602,Freq-RL,True,60,240,16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.92,256
p0,m3p0_nb16_rl32_atk1000_s20260602,16,32,100.0,1000.0,1.1,15,6.0,20260602,TrustOnly,True,60,240,16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.92,272
p0,m3p0_nb16_rl32_atk1000_s20260602,16,32,100.0,1000.0,1.1,15,6.0,20260602,BudgetDoS,True,60,240,16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3600,1.92,320
p0,m3p0_nb16_rl32_atk1000_s20260602,16,32,100.0,1000.0,1.1,15,6.0,20260602,P3-NoPersist,True,60,240,1,0.0625,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,15,0,0,347,0.12,1360
p0,m3p0_nb16_rl32_atk1000_s20260603,16,32,100.0,1000.0,1.1,15,6.0,20260603,FullScan-Host,True,60,240,71017,7890.777778,1.0,0,0.0,0.0,16016.0,0.0,0,0,0,0,0,0,0,0,8522.04,0
p0,m3p0_nb16_rl32_atk1000_s20260603,16,32,100.0,1000.0,1.1,15,6.0,20260603,StaticRL,True,60,240,9,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.08,0
p0,m3p0_nb16_rl32_atk1000_s20260603,16,32,100.0,1000.0,1.1,15,6.0,20260603,ZephyrCache,True,60,240,2,0.222222,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,7,0,0,0,0.24,1024
p0,m3p0_nb16_rl32_atk1000_s20260603,16,32,100.0,1000.0,1.1,15,6.0,20260603,LRU-RL,True,60,240,9,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.08,256
p0,m3p0_nb16_rl32_atk1000_s20260603,16,32,100.0,1000.0,1.1,15,6.0,20260603,Freq-RL,True,60,240,9,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.08,256
p0,m3p0_nb16_rl32_atk1000_s20260603,16,32,100.0,1000.0,1.1,15,6.0,20260603,TrustOnly,True,60,240,9,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.08,272
p0,m3p0_nb16_rl32_atk1000_s20260603,16,32,100.0,1000.0,1.1,15,6.0,20260603,BudgetDoS,True,60,240,9,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3646,1.08,320
p0,m3p0_nb16_rl32_atk1000_s20260603,16,32,100.0,1000.0,1.1,15,6.0,20260603,P3-NoPersist,True,60,240,2,0.222222,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,7,0,0,328,0.24,1360
p0,m3p0_nb16_rl32_atk10000_s20260530,16,32,100.0,10000.0,1.1,15,6.0,20260530,FullScan-Host,True,60,240,648744,81093.0,1.0,0.0,0.0,0.0,160612.0,0.0,0,0,0,0,0,0,0,0,77849.28,0
p0,m3p0_nb16_rl32_atk10000_s20260530,16,32,100.0,10000.0,1.1,15,6.0,20260530,StaticRL,True,60,240,8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.96,0
p0,m3p0_nb16_rl32_atk10000_s20260530,16,32,100.0,10000.0,1.1,15,6.0,20260530,ZephyrCache,True,60,240,1,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,7,0,0,0,0.12,1024
p0,m3p0_nb16_rl32_atk10000_s20260530,16,32,100.0,10000.0,1.1,15,6.0,20260530,LRU-RL,True,60,240,8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.96,256
p0,m3p0_nb16_rl32_atk10000_s20260530,16,32,100.0,10000.0,1.1,15,6.0,20260530,Freq-RL,True,60,240,8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.96,256
p0,m3p0_nb16_rl32_atk10000_s20260530,16,32,100.0,10000.0,1.1,15,6.0,20260530,TrustOnly,True,60,240,8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.96,272
p0,m3p0_nb16_rl32_atk10000_s20260530,16,32,100.0,10000.0,1.1,15,6.0,20260530,BudgetDoS,True,60,240,8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,39756,0.96,320
p0,m3p0_nb16_rl32_atk10000_s20260530,16,32,100.0,10000.0,1.1,15,6.0,20260530,P3-NoPersist,True,60,240,1,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,7,0,0,3606,0.12,1360
p0,m3p0_nb16_rl32_atk10000_s20260531,16,32,100.0,10000.0,1.1,15,6.0,20260531,FullScan-Host,True,60,240,651554,36197.444444,1.0,0.0,0.0,0.0,161328.0,0.0,0,0,0,0,0,0,0,0,78186.48,0
p0,m3p0_nb16_rl32_atk10000_s20260531,16,32,100.0,10000.0,1.1,15,6.0,20260531,StaticRL,True,60,240,18,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2.16,0
p0,m3p0_nb16_rl32_atk10000_s20260531,16,32,100.0,10000.0,1.1,15,6.0,20260531,ZephyrCache,True,60,240,1,0.055556,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,17,0,0,0,0.12,1024
p0,m3p0_nb16_rl32_atk10000_s20260531,16,32,100.0,10000.0,1.1,15,6.0,20260531,LRU-RL,True,60,240,18,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2.16,256
p0,m3p0_nb16_rl32_atk10000_s20260531,16,32,100.0,10000.0,1.1,15,6.0,20260531,Freq-RL,True,60,240,18,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2.16,256
p0,m3p0_nb16_rl32_atk10000_s20260531,16,32,100.0,10000.0,1.1,15,6.0,20260531,TrustOnly,True,60,240,18,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2.16,272
p0,m3p0_nb16_rl32_atk10000_s20260531,16,32,100.0,10000.0,1.1,15,6.0,20260531,BudgetDoS,True,60,240,18,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,39936,2.16,320
p0,m3p0_nb16_rl32_atk10000_s20260531,16,32,100.0,10000.0,1.1,15,6.0,20260531,P3-NoPersist,True,60,240,1,0.055556,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,17,0,0,3690,0.12,1360
p0,m3p0_nb16_rl32_atk10000_s20260601,16,32,100.0,10000.0,1.1,15,6.0,20260601,FullScan-Host,True,60,240,646681,71853.444444,1.0,0,0.0,0.0,160092.0,0.0,0,0,0,0,0,0,0,0,77601.72,0
p0,m3p0_nb16_rl32_atk10000_s20260601,16,32,100.0,10000.0,1.1,15,6.0,20260601,StaticRL,True,60,240,9,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.08,0
